,track_id,playlist_name,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
996,5NMJBgmG9ObrKwf4geqIjY,Sun is shinning,Pong,Piel Camaleón,0.7,0.692,9,-5.326,1,0.0402,0.0624,0.0,0.0617,0.895,99.991,208505
997,1riwPlXQvWOsfT79y0eGQn,Sun is shinning,Bailando,Pedro Pastor,0.626,0.916,7,-6.555,1,0.055,0.574,7.29e-05,0.36,0.791,130.032,154520
998,2kUaQv15d6Uh86lqwejWn6,Sun is shinning,Oye,La Derecha,0.584,0.9,0,-8.09,1,0.0463,0.00119,0.000638,0.283,0.802,139.92,157003
999,7F6pMP39RL3eLP4SDTDHbm,Sun is shinning,Awkward,San Cisco,0.589,0.867,6,-5.791,0,0.106,0.0765,8.19e-05,0.108,0.903,161.899,153960
1000,4pNiE4LCVV74vfIBaUHm1b,Sun is shinning,Sir Duke,Stevie Wonder,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760
1001,0RtNG9yEhEWId2c9KsYN4Z,Sun is shinning,Bare Necessities,The Jive Aces,0.786,0.617,5,-8.16,1,0.0753,0.322,1.28e-06,0.0576,0.898,107.718,128332
1002,5X4EAUGRDw6U7D057evbQs,Sun is shinning,Asere ¿Qué Volá?,Habana Abierta,0.771,0.86,2,-6.534,1,0.0464,0.426,0.0,0.1,0.849,112.041,278187
1003,4ZXfTIeCdWBuZCbKgicVcY,Sun is shinning,Bailala Bien,Habana Abierta,0.8,0.858,4,-8.329,1,0.11,0.559,4.3e-05,0.103,0.951,118.011,207080
1004,7GpLrSiwgo8MdbhlYMiDE5,Sun is shinning,Como Soy Cubano,Habana Abierta,0.758,0.93,11,-7.119,0,0.0571,0.349,0.000739,0.0896,0.67,117.935,328267
1005,3oauXpkAKyzYWkAiZAkVUH,Sun is shinning,Que Pasa Loco ?,Issac Delgado,0.735,0.728,0,-9.033,1,0.0574,0.249,1.64e-05,0.0622,0.956,87.655,378070
1006,17IrhV0fINXu3GCA3Ssz4Y,Sun is shinning,Tot Està per Fer,Acció,0.786,0.597,4,-6.735,0,0.0341,0.192,2.37e-05,0.152,0.752,124.035,240131
1007,0y0OzmGNjmaTHTKyZUGwY5,Sun is shinning,Me Resbala,Integracion Casanova,0.926,0.786,2,-2.903,1,0.126,0.145,0.00019,0.321,0.696,97.994,236487
1008,7HW5WIw7ZgZORCzUxv5gW5,Sun is shinning,Don't Go Breaking My Heart,Elton John,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440
1009,0j1Fh9m0wZbvTIl8xIlSKH,Sun is shinning,Pa'lante y Pa'tras - Remix,N'Klabe,0.763,0.853,0,-5.326,1,0.0584,0.622,1.67e-06,0.273,0.961,171.985,213000
1010,4adPgo19PueMLIF65DLgVE,Sun is shinning,Pa La Pared,Darell,0.798,0.805,5,-6.787,0,0.139,0.384,0.0,0.559,0.87,94.946,257684
1011,7bkjK7dGUaRtJEsBiSUQOO,Sun is shinning,Bámbula,La Tribu de Abrante,0.727,0.515,10,-11.812,0,0.204,0.284,0.0,0.0557,0.888,91.919,296629
1012,35uxk7hvSZBfEgScbcagZI,Sun is shinning,Cometas,Bacalao Men,0.606,0.802,2,-4.985,1,0.0363,0.662,3e-05,0.369,0.95,179.06,256880
1013,5jr6pG3khBcBXZRm8NogSe,Sun is shinning,Baby I'm Yours,Breakbot,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,215787
1014,2iHr1co9ElgzHredwMNKOy,Sun is shinning,Siente El Boom,"Tito ""El Bambino""",0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0924,0.512,95.024,188733
1015,0a7BloCiNzLDD9qSQHh5m7,Sun is shinning,"Dance, Dance",Fall Out Boy,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267
1016,2tTmW7RDtMQtBk7m2rYeSw,Sun is shinning,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,198938
1017,2SDx0PooHZI1SQKR0y44bs,Sun is shinning,Grace Kelly,MIKA,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229,187733
1018,2pGrvFiWSrqw2POyEEeFui,Sun is shinning,Como Mi Salsa Ninguna,Pirulo y la Tribu,0.739,0.816,7,-4.885,1,0.0575,0.326,0.000922,0.0965,0.925,161.887,381160
1019,17LtI912llWpVFvDaDCcW7,Sun is shinning,Bugalú Pa' Mi Abuela,Spanglish Fly,0.671,0.866,2,-3.684,1,0.0549,0.656,0.000245,0.0701,0.981,87.028,179861
1020,2BJy5YrRMhVCqaLNY5cbv2,Sun is shinning,Free,Donavon Frankenreiter,0.793,0.464,5,-6.624,1,0.0386,0.112,0.0,0.109,0.851,124.994,148600
1021,69gBnFLDtc2lub6xL0sfi9,Sun is shinning,Por Tu Olor,El Kanka,0.789,0.499,7,-10.111,1,0.0772,0.68,0.00403,0.156,0.786,161.171,221893
1022,08xgGsYAdYs3Jcdt234xSC,Sun is shinning,Chocolate Con Churro,Habana Abierta,0.74,0.771,2,-7.25,1,0.0365,0.418,0.0,0.0746,0.942,146.053,214253
1023,3G9LCcTMWIcm30KZq1Jf6z,Sun is shinning,Maria Claudia,Piel Camaleón,0.792,0.701,2,-5.795,1,0.0455,0.193,0.000802,0.0269,0.762,111.978,156641
1024,1W5notTNkApwcnfgN5YnRG,Sun is shinning,Chango Blanco,Tego Calderón,0.768,0.813,7,-6.056,1,0.0507,0.397,2.74e-05,0.0897,0.966,99.408,311013
1025,1ZBJ3u8cUW9HlcXCEibqAh,Sun is shinning,Jaguar E-Type,Piel Camaleón,0.631,0.656,9,-6.334,1,0.0398,0.0303,2.24e-05,0.174,0.6,119.943,206525
1026,6cO3H592rPALlR3XoUG0P9,Sun is shinning,El Puñal,La Derecha,0.649,0.765,11,-6.878,0,0.0453,0.188,0.00307,0.0937,0.319,100.04,263390
1027,2eEicg2SIEUBetcsoSg1Mf,Sun is shinning,Para Mi,Boogaloo Assassins,0.861,0.764,10,-5.051,1,0.0377,0.646,0.0,0.0803,0.925,125.045,298493
1028,7fsj6h62aREMAE3tlZK5Uc,Sun is shinning,Mi Caribe,Systema Solar,0.738,0.852,7,-9.816,1,0.0565,0.00665,3.91e-05,0.098,0.631,116.069,206734
1029,59LZV0gyCWITCP5QKLH7ac,Sun is shinning,1143 Tomates Contigo,Doctor Krápula,0.614,0.816,0,-4.878,1,0.209,0.269,0.0,0.226,0.903,73.237,231667
1030,42mjQVcQnlbF3zMAEZKJYA,Sun is shinning,Ay Qué Dolor,La Derecha,0.657,0.789,6,-8.625,0,0.0423,0.0866,0.000302,0.112,0.923,108.62,250100
1031,0ZtPZUQziFJCdfQp0uaEPd,Sun is shinning,Champetrónica (feat. Obie P),Superlitio,0.613,0.879,9,-7.914,0,0.0878,0.00027,8.95e-05,0.0435,0.769,143.02,240360
1032,3k2qOgZygd9YxrYGqkK6Dj,Sun is shinning,Por Las Buenas,Billo's,0.574,0.562,9,-6.65,0,0.0688,0.162,9.98e-05,0.106,0.853,201.353,155539
1033,4zOZQdgs7nSjMkqB7keSM5,Sun is shinning,Ojos Chinos,El Gran Combo De Puerto Rico,0.772,0.645,5,-8.32,0,0.0465,0.66,1.45e-05,0.142,0.968,93.876,261333
1034,7suB6D6uKX5DfPukdGaz0W,Sun is shinning,Fly As Me,Bruno Mars,0.783,0.627,2,-8.521,1,0.102,0.00756,0.0,0.0606,0.48,100.025,219389
1035,37pK35IDidhQIDR6WORZS1,Sun is shinning,Sexo Con Amor,Superlitio,0.539,0.892,10,-6.496,0,0.0777,0.0791,0.0,0.0747,0.852,180.105,273573
1036,2rh3BzzunAQfnO7B0nOVYU,Sun is shinning,El Coco,Grupo Niche,0.829,0.838,2,-3.918,1,0.0538,0.696,6.47e-05,0.0741,0.704,96.707,240413
1037,5P291ICaSH35A86TQzEqhD,Sun is shinning,La Banda (Tributo A Hector Lavoe),Frankie Vazquez,0.536,0.741,5,-8.437,1,0.0346,0.347,2.05e-05,0.331,0.919,111.713,285062
1038,5yGzJ9gphxtII2eoI1Qj9t,Sun is shinning,Loco Pero Feliz,Pirulo y la Tribu,0.767,0.84,2,-4.205,1,0.0352,0.387,1.01e-06,0.195,0.834,101.103,383040
1039,1InkcwnYC0hpiCQnb1mELv,Sun is shinning,Feo Pero Sabroso,Louie Ramirez,0.764,0.525,8,-15.856,1,0.0526,0.592,1.2e-05,0.0655,0.87,94.34,311640
1040,4926s72qsm3WQEFHF62GDB,Sun is shinning,El Sabor de la Guayaba,La Mambanegra,0.716,0.772,5,-4.702,1,0.0348,0.5,0.00231,0.115,0.846,159.998,311127
1041,47OnQIAx7QHkm1SbfXcjfP,Sun is shinning,Juice - Breakbot Mix,Lizzo,0.779,0.741,0,-5.503,1,0.0961,0.0261,0.0,0.25,0.929,119.971,172453
1042,6p8Dt5ofRsmwhBSYhDwMRS,Sun is shinning,Arroz Con Habichuela,El Gran Combo De Puerto Rico,0.694,0.697,10,-6.521,0,0.0598,0.298,0.00027,0.0561,0.907,138.244,356640
1043,6y0Etr2KJr0sdcEp7ajoUK,Sun is shinning,Cosmic Girl - Remastered,Jamiroquai,0.633,0.921,11,-7.719,0,0.0495,0.0261,0.00102,0.309,0.925,119.865,244147
1044,2RlgNHKcydI9sayD2Df2xp,Sun is shinning,Mr. Blue Sky,Electric Light Orchestra,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373
1045,6Ac4NVYYl2U73QiTt11ZKd,Sun is shinning,Hooked On A Feeling,Blue Swede,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867
1046,5yGzJ9gphxtII2eoI1Qj9t,Sun is shinning,Loco Pero Feliz,Pirulo y la Tribu,0.767,0.84,2,-4.205,1,0.0352,0.387,1.01e-06,0.195,0.834,101.103,383040
1047,0uRr2EBqlCu2CLa8LmQc2c,Sun is shinning,Te Quiero Con Bugalú,iLe,0.702,0.813,0,-5.438,0,0.0288,0.365,0.000434,0.0787,0.889,139.993,249853
1048,2s3TL6sMAZwaJsUfVAXbFU,Sun is shinning,I Like It Like That,Pete Rodriguez,0.596,0.7,5,-4.911,0,0.0323,0.68,0.000277,0.623,0.926,133.45,265080
1049,6VTydycDGd62OoZGZ0morB,Sun is shinning,Me Gusta,Sanalejo,0.701,0.706,5,-5.791,1,0.028,0.591,0.00754,0.141,0.838,127.044,219867
1050,13RP005cDlNlZD23CIRUb1,Sun is shinning,Hoy toca ser feliz,Mägo de Oz,0.569,0.806,7,-4.861,1,0.0292,0.0259,0.0,0.273,0.737,105.082,259947
1051,0g5zRl16ebc0Fz5Ypiu8V5,Sun is shinning,Never Gonna Give You Up,Barry White,0.614,0.857,2,-8.85,0,0.0859,0.0913,0.0,0.069,0.945,85.125,286315
1052,65CAR4xohs4mvni3rjbAUY,Sun is shinning,Ay Vida Mía,El Kanka,0.89,0.605,4,-6.99,1,0.0397,0.393,1.9e-06,0.134,0.926,134.957,223773
1053,155XcCEwMrHE3YcJciCnvi,Sun is shinning,Juanita la Chismosa,El Caribefunk,0.761,0.606,9,-4.686,1,0.0376,0.652,0.0,0.281,0.956,90.028,298451
1054,0WUfDJeEqscmEuSmvCkXZX,Sun is shinning,Mi Burro,El Caribefunk,0.747,0.837,2,-7.333,1,0.0664,0.497,0.00104,0.127,0.858,122.969,187481
1055,4na0S4dyXadwQ1pIseS42Q,Sun is shinning,La Chamuyera,El Caribefunk,0.725,0.795,1,-6.795,1,0.0452,0.22,0.0,0.0348,0.962,126.03,203295
1056,2CD5TesE5cPyhWxXxz3qIE,Sun is shinning,Qué Bello Es Vivir,El Kanka,0.625,0.651,9,-5.092,1,0.0638,0.729,0.0,0.124,0.817,104.566,238760
1057,5FiB1uNoGZE4PenzZd7Imu,Sun is shinning,Bonito,Jarabe De Palo,0.743,0.965,6,-4.83,0,0.0536,0.211,0.0,0.449,0.741,114.23,254053
1058,04mq28ok538qTCtlcApfs9,Sun is shinning,Fastidiado De Lo Bien,El Caribefunk,0.764,0.779,11,-7.664,0,0.0594,0.178,0.0,0.179,0.878,112.015,189543
1059,4Vx5Uk2VezZ7UR9z3HEWJi,Sun is shinning,Yo Voy Ganao,Systema Solar,0.707,0.95,8,-5.8,1,0.0708,0.00368,0.0,0.231,0.748,124.014,323779
1060,2CtzQv3Kr59CoYrQZggwHR,Sun is shinning,Funky Fiesta,Rawayana,0.791,0.92,0,-5.61,1,0.0445,0.0126,0.0201,0.0595,0.955,120.002,260300
1061,0C2qACpimuetXmxOj4i2CZ,Sun is shinning,Es el Amor,Systema Solar,0.907,0.522,5,-9.835,1,0.132,0.0342,0.000235,0.043,0.856,109.967,178909
1062,6258We1xSV3M2oLVMwhirP,Sun is shinning,La Pantera Mambo,La-33,0.782,0.791,0,-6.321,1,0.0383,0.474,0.0012,0.0555,0.819,99.992,374840
1063,3v1DiW08A2A8SVX3XzSUME,Sun is shinning,Me Gusta,El Kanka,0.769,0.511,2,-9.44,1,0.0908,0.611,5.85e-05,0.179,0.837,102.064,219147
1064,3XT4PeyYdBCb1qikKv0JS9,Sun is shinning,Rumbera,Systema Solar,0.793,0.834,7,-7.156,1,0.0561,0.0109,0.000343,0.0923,0.858,115.006,212521
1065,5buBommaU2Fky8bZGd6aLW,Sun is shinning,El Boton del Pantalon,Systema Solar,0.705,0.883,3,-6.487,1,0.0393,0.177,0.000481,0.1,0.845,109.983,311981
1066,2pQJu37iItuenYXYNSY6St,Sun is shinning,Entre Palmeras,La Garfield,0.853,0.556,7,-5.718,1,0.0632,0.122,0.00131,0.0895,0.873,132.009,258229
1067,6ukvsBzq4d1vBsAUmz7ZVt,Sun is shinning,Daft Punk,Pentatonix,0.717,0.621,11,-7.588,0,0.0605,0.00403,0.0,0.144,0.72,133.014,248560
1068,4kbj5MwxO1bq9wjT5g9HaA,Sun is shinning,Shut Up and Dance,WALK THE MOON,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080
1069,5evx5is4W5iLY7A5zv82Ut,Sun is shinning,Qué Pasa Loco,Issac Delgado,0.789,0.727,0,-9.011,1,0.0578,0.252,1.04e-05,0.0676,0.961,87.739,378013
1070,1yInesqVBwMaW1xT4i0TPz,Sun is shinning,Encanto Tropical,Monsieur Periné,0.624,0.659,11,-7.942,1,0.0986,0.385,2.22e-06,0.388,0.752,182.116,285987
1071,38tuNK1B1WYVsggS3aDqLf,Guapachoso,Alejate de Mi - Versión Bachata,Camila,0.624,0.731,4,-7.383,1,0.0328,0.0652,2.37e-06,0.285,0.95,145.205,270653
1072,3H0PlcSmQ6z4DDCBFkD7Wx,Guapachoso,Te Mentiría,La K'onga,0.651,0.731,7,-6.889,1,0.0549,0.116,0.0,0.0708,0.653,153.104,218431
1073,22NcOU25UOwmGlr6kSdFHk,Guapachoso,Uptown Funk,Tony Succar,0.785,0.852,0,-4.314,1,0.0586,0.484,0.0,0.317,0.89,110.546,187179
1074,14JmB4k9tBUcS5MYbi8y1M,Guapachoso,Pasaporte,Alexander Abreu,0.607,0.804,4,-5.304,0,0.104,0.418,0.0,0.167,0.694,84.552,300452
1075,4wL59G4Nur3paBanDT6egw,Guapachoso,La Entrevista - Remasterizado,David Calzado y su Charanga Habanera,0.747,0.954,8,-2.892,1,0.0348,0.135,2.72e-06,0.434,0.87,98.007,292213
1076,0NHt6ZbsksyTlwTcCeWDxk,Guapachoso,Mambo Con Boogaloo,La-33,0.693,0.806,0,-7.206,1,0.0647,0.53,0.000415,0.146,0.865,155.144,253120
1077,49vB9ASoiyQH7xXLjwRbQW,Guapachoso,Beyond the Sea,Susie Hansen,0.842,0.701,5,-6.293,1,0.0333,0.217,8.22e-06,0.173,0.948,127.992,296493
1078,3RCEkrCEWAcL8tk4f0zU63,Guapachoso,Sigue Felíz,Willie Colón,0.712,0.56,0,-10.747,1,0.0592,0.492,0.317,0.202,0.962,105.126,255173
1079,1fIjc50dmcl9PkH3E4iG4E,Guapachoso,El Malo,Willie Colón,0.596,0.871,0,-6.007,0,0.0496,0.699,5.07e-05,0.0487,0.965,113.947,240147
1080,16z8r9uBq6V6VkC73QnJkY,Guapachoso,Chonqui,Willie Colón,0.532,0.784,0,-6.883,0,0.0501,0.655,0.000456,0.165,0.775,145.223,250920
1081,7qwLHOo3RImtrkb28eu1En,Guapachoso,Willie Whopper,Willie Colón,0.639,0.535,0,-7.398,0,0.0326,0.319,0.0,0.0861,0.593,128.384,160147
1082,0IejbpRLIQS2NezKzMvaZz,Guapachoso,Cuatro Elementos,El Caribefunk,0.513,0.666,3,-6.954,0,0.0684,0.319,1.48e-06,0.336,0.845,158.079,223258
1083,7dVAPt7flREDferVKMjWOd,Guapachoso,El Area de Noé,Rumbatá,0.823,0.527,0,-11.374,1,0.0591,0.415,1.95e-05,0.299,0.902,95.657,286267
1084,71aOTq3nhkebf6zJxVMoZx,Guapachoso,El Vendedor Que No Fia,Tito Rojas,0.68,0.798,5,-4.032,1,0.0311,0.382,0.0,0.0586,0.963,98.72,294627
1085,7wqh2WCkFMgS3hejAZosd8,Guapachoso,La luz,Sonex,0.756,0.938,7,-7.382,1,0.0653,0.198,0.000415,0.0309,0.866,100.5,284120
1086,055bnEzorPcnlLq1fJqHQK,Guapachoso,Maranguango,El Caribefunk,0.644,0.868,11,-7.254,0,0.0467,0.208,0.000562,0.278,0.843,108.005,169496
1087,2TvXEmAg9M7XbEMoYgfORy,Guapachoso,Fire,La-33,0.467,0.801,7,-5.125,1,0.121,0.756,8.25e-06,0.354,0.718,168.449,142993
1088,0DwuNFM9PCFrxQSRDVjmuL,Guapachoso,Vente Negra,Habana con kola,0.594,0.54,7,-5.37,1,0.0581,0.164,8.46e-06,0.176,0.512,84.366,239000
1089,2WABPhoT8arU264l7e8sdc,Guapachoso,Me Parece Perfecto,La Mambanegra,0.673,0.794,7,-5.116,1,0.0395,0.188,0.00476,0.176,0.503,119.995,345822
1090,5K2ppB1J3f3E1z4qr2JzMs,Guapachoso,A las Mil y Quinientas,El Taiger,0.884,0.926,5,-4.449,1,0.0503,0.176,0.000342,0.0448,0.882,106.01,139481
1091,31B1VsFz9TqTki0oEGHRPs,Guapachoso,Sos mi Cura,La Mambanegra,0.708,0.85,8,-3.995,1,0.0709,0.492,0.0,0.127,0.828,84.954,313235
1092,468KewwnYDaGofS7CHhR3K,Guapachoso,Margie,Ray Barretto,0.484,0.503,5,-9.83,0,0.0868,0.756,1.1e-05,0.144,0.882,98.461,199560
1093,0TrY3m2S9hlj0FnUa3WhOw,Guapachoso,72 Hacheros Pa' Un Palo,Manolito Simonet y su Trabuco,0.867,0.553,0,-8.709,1,0.0395,0.245,1.87e-05,0.0525,0.948,130.073,219350
1094,7uQOfh1O1a6IA8g4VWFrd8,Guapachoso,Disco Azúcar,Juan Formell y Los Van Van,0.73,0.855,5,-7.902,1,0.0635,0.678,1.29e-06,0.132,0.861,109.347,324840
1095,42LFpmFNacf6rAIZqaCiWt,Guapachoso,"Llora, Llora",Tego Calderón,0.729,0.844,10,-7.207,0,0.205,0.288,0.0,0.0839,0.872,94.846,209613
1096,5X4EAUGRDw6U7D057evbQs,Guapachoso,Asere ¿Qué Volá?,Habana Abierta,0.771,0.86,2,-6.534,1,0.0464,0.426,0.0,0.1,0.849,112.041,278187
1097,31Pwa4vxNUEtxYQIhZfc3B,Guapachoso,Dime Cuánto - Remasterizado,El Niño y la Verdad,0.705,0.861,5,-6.002,0,0.0419,0.181,0.0,0.0956,0.885,169.957,315520
1098,7HJlg4JTHFXsfFGXTkkeQq,Guapachoso,Dale Lo Que Lleva (with Maykel Fonts),Maykel Blanco Y Su Salsa Mayor,0.587,0.966,4,-4.955,0,0.0678,0.532,2.68e-06,0.0841,0.901,175.739,302707
1099,2hYMUJfIeNLMFOaZHX3m6a,Guapachoso,Pa Que Caliente,Michael Stuart,0.86,0.734,7,-6.698,0,0.034,0.519,2.35e-06,0.0508,0.934,123.994,243250
1100,2HZ67WFKUDZkvYVfjXmfli,Guapachoso,Conga Pá Cerrar,Alexander Abreu,0.795,0.843,4,-4.377,0,0.0643,0.473,1.8e-05,0.135,0.755,124.999,333827
1101,3oauXpkAKyzYWkAiZAkVUH,Guapachoso,Que Pasa Loco ?,Issac Delgado,0.735,0.728,0,-9.033,1,0.0574,0.249,1.64e-05,0.0622,0.956,87.655,378070
1102,32c0IGmmv7wAFKYcFQ4mps,Guapachoso,Mi Mulata En La Habana,Maykel Blanco Y Su Salsa Mayor,0.672,0.938,7,-2.299,1,0.0386,0.616,0.0,0.129,0.908,97.111,273520
1103,1DF9XPespiTUJKh5MRRStG,Guapachoso,Fever,La Lupe,0.506,0.547,0,-6.395,0,0.0527,0.595,1.66e-05,0.099,0.744,98.837,165213
1104,6Ds9miFD06FwpFdAuqDo0h,Guapachoso,Amor verdadero,Afro-Cuban All Stars,0.591,0.497,2,-11.801,1,0.0397,0.354,7.09e-06,0.136,0.756,136.568,396440
1105,7xpJQcmsnGG9ojztoCNe54,Guapachoso,Dónde Va Chichi?,Sierra Maestra,0.536,0.72,9,-9.258,1,0.0386,0.0996,0.00023,0.0502,0.838,116.183,313133
1106,7Cukyed54aN3Cdz0KbI90f,Guapachoso,"Temba, tumba y timba",Mayito Rivera,0.574,0.894,2,-5.971,1,0.0429,0.234,0.0,0.175,0.962,108.128,412000
1107,5v5BV2fOtSJFbMTlptSxQB,Guapachoso,El Tembla,David Calzado y su Charanga Habanera,0.571,0.898,0,-8.531,1,0.0424,0.442,0.00339,0.263,0.964,98.988,355814
1108,7qV9aXGYDuKpBSGXxQqjQj,Guapachoso,La Cosquillita,Qva Libre,0.78,0.818,11,-8.635,0,0.108,0.193,0.0,0.919,0.738,107.946,252400
1109,5Yz6JnzlUxvj8cix5DU6ax,Guapachoso,Olvidar Bailando,La-33,0.672,0.604,0,-6.83,0,0.298,0.632,1.61e-06,0.283,0.632,180.249,187826
1110,1qROMoGOaag7LrXhukbDRZ,Guapachoso,Bemba Colorá - Live,Fania All Stars,0.506,0.8,5,-5.684,0,0.134,0.635,0.00385,0.959,0.839,119.452,712920
1111,7Lln3fbuYhNpTQ9IdNXzEW,Guapachoso,El Yerberito Moderno,Sonora Matancera (En Vivo),0.599,0.934,9,-4.673,1,0.0387,0.461,0.00341,0.296,0.805,118.406,244637
1112,6ijh9JrrEYvXsVl45ohmgJ,Guapachoso,Dulce Habanera,Osvaldo Farrés,0.579,0.737,8,-4.386,1,0.0545,0.187,0.0821,0.0324,0.847,125.542,218547
1113,0TGLRGD4ZRp6sM5jy8EOjR,Guapachoso,Soy El Rey,Pete Rodriguez,0.51,0.643,5,-6.415,1,0.0369,0.77,0.00346,0.251,0.599,109.527,185547
1114,0j1Fh9m0wZbvTIl8xIlSKH,Guapachoso,Pa'lante y Pa'tras - Remix,N'Klabe,0.763,0.853,0,-5.326,1,0.0584,0.622,1.67e-06,0.273,0.961,171.985,213000
1115,7bkjK7dGUaRtJEsBiSUQOO,Guapachoso,Bámbula,La Tribu de Abrante,0.727,0.515,10,-11.812,0,0.204,0.284,0.0,0.0557,0.888,91.919,296629
1116,5uAUdYqKxwofLV0p47ED5Y,Guapachoso,Cuenta Bien,Edwin Bonilla,0.829,0.83,9,-2.525,0,0.0367,0.37,0.000127,0.145,0.865,120.076,341760
1117,4U9EIwcQFvQittYAsZq1HQ,Guapachoso,Bobo,C. Tangana,0.826,0.735,11,-4.33,0,0.0383,0.511,2.23e-05,0.258,0.828,124.056,160893
1118,1dm6z1fWB0cErMszU25dy2,Guapachoso,Después de la Playa,Bad Bunny,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,230400
1119,1lTXpbq6RFcTvkNVTh8oPh,Guapachoso,No Vale La Pena,Issac Delgado,0.588,0.908,10,-4.051,0,0.0426,0.225,2.92e-05,0.134,0.96,174.266,283160
1120,1dT90aTETrsgoEADOg18uy,Guapachoso,Merengue de Enramada,Vicente Garcia,0.764,0.613,3,-8.257,0,0.179,0.325,0.0,0.101,0.756,118.172,208973
1121,7gvrsINoNbkAeI7u7KV1QB,Guapachoso,Papote's Guajira,Los Hacheros,0.477,0.702,9,-5.46,0,0.0288,0.542,0.000193,0.39,0.738,99.362,416027
1122,4FWdmE0J0qDXdjSo3FFgv5,Guapachoso,Toma Tu Pilon,Los Hacheros,0.576,0.867,6,-6.081,1,0.0576,0.613,0.0,0.155,0.777,104.061,245453
1123,3kZZDTAz6UrHDsozwt0VlT,Guapachoso,La Conga De Magdalena,Pavel Molina,0.851,0.861,7,-2.525,1,0.0581,0.388,0.0,0.0694,0.726,112.965,314140
1124,0QiaxF3zxOpFp0W44NYJ4e,Guapachoso,La Calle,Profetas,0.735,0.869,0,-5.798,1,0.0707,0.315,0.0,0.354,0.893,88.044,221645
1125,0B3DaPjUGC4T7SzWZ1VO1Q,Guapachoso,La Pantera Mambo,La-33,0.539,0.697,2,-4.836,0,0.0537,0.324,0.000542,0.193,0.841,135.04,254229
1126,3qaHzxjNtFU7QiEuhGx70x,Guapachoso,Sin Fin,Romeo Santos,0.757,0.856,0,-4.494,1,0.0605,0.192,0.0,0.065,0.764,127.993,234667
1127,1RYGa1FRbsmqc1km08dtSO,Guapachoso,Oye Muñeca,Gabrielito y la Verdad,0.883,0.536,9,-8.055,0,0.0367,0.658,5.23e-05,0.105,0.888,130.029,266829
1128,2pGrvFiWSrqw2POyEEeFui,Guapachoso,Como Mi Salsa Ninguna,Pirulo y la Tribu,0.739,0.816,7,-4.885,1,0.0575,0.326,0.000922,0.0965,0.925,161.887,381160
1129,4zCsjPyHGJz8Vx0luwq4M1,Guapachoso,La negra Tomasa,Compay Segundo,0.565,0.623,6,-6.297,0,0.134,0.549,0.0,0.099,0.79,94.641,238413
1130,3oju61MNrJYKHbPrevcF5S,Guapachoso,No Me Cambie Camino,Ray Barretto,0.73,0.82,10,-6.548,1,0.0411,0.669,0.000219,0.105,0.958,98.428,272907
1131,17LtI912llWpVFvDaDCcW7,Guapachoso,Bugalú Pa' Mi Abuela,Spanglish Fly,0.671,0.866,2,-3.684,1,0.0549,0.656,0.000245,0.0701,0.981,87.028,179861
1132,4jw1dCC2aLMYLwwmPdqGln,Guapachoso,Boranda,Sonora Ponceña,0.558,0.437,9,-10.763,0,0.0434,0.785,0.0562,0.173,0.658,92.344,430920
1133,2SZ7LgvxIHzhrr6lk3vCAp,Guapachoso,Llámame,Ray Barretto,0.752,0.793,8,-6.424,1,0.0359,0.586,0.0019,0.0476,0.955,86.139,334907
1134,0IPkxdfbTM1m9DM4B6mkIW,Guapachoso,La Receta,Johnny Polanco Y Su Conjunto Amistad,0.857,0.808,8,-5.245,1,0.041,0.493,2.26e-06,0.0904,0.884,96.29,303107
1135,5HPG44CDiAAEMX8e3TS7Tx,Guapachoso,Mi Maria Luisa,La Tribu de Abrante,0.577,0.757,10,-8.446,0,0.164,0.391,7.5e-05,0.272,0.913,160.716,288720
1136,1W5notTNkApwcnfgN5YnRG,Guapachoso,Chango Blanco,Tego Calderón,0.768,0.813,7,-6.056,1,0.0507,0.397,2.74e-05,0.0897,0.966,99.408,311013
1137,4gdISO3RFEVnxJB5uR5rkF,Guapachoso,Yare,Sonora Ponceña,0.555,0.557,8,-9.28,1,0.0365,0.664,0.000813,0.0677,0.701,92.142,351547
1138,21Ww3CUJF8PJ6zzhbxjoO2,Guapachoso,La Salsa Dura,Spanish Harlem Orchestra,0.597,0.812,0,-6.651,1,0.0332,0.211,0.00217,0.261,0.937,106.501,356267
